Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
20,2012-07-20,1970170.29,76.04,3.567,214.7331351,7.28
20,2012-07-27,1911559.1,74.6,3.647,214.7382432,7.28
20,2012-08-06,2231962.13,62.01,3.689,214.5527132,7.139
20,2012-08-17,2045061.22,69.57,3.807,214.825578,7.28
20,2012-08-24,2005341.43,68.27,3.834,214.9567044,7.28
20,2012-08-31,2062481.56,72.66,3.867,215.0878309,7.28
20,2012-09-03,2139265.4,41.14,3.848,213.8711137,6.961
20,2012-09-14,2047949.98,64.84,3.948,215.3583757,7.28
20,2012-09-21,2028587.24,60.94,4.038,215.5475459,7.28
20,2012-09-28,2008350.58,58.65,3.997,215.7367162,7.28
20,2012-10-02,2462978.28,33.47,3.64,213.1186138,6.961
20,2012-10-08,2144245.39,75.4,3.722,214.7484595,7.28
21,2010-01-10,677158.39,70.28,2.603,211.3298742,8.163
21,2010-02-04,753664.12,64.12,2.719,210.4798874,8.2
21,2010-02-07,711470.8,82.29,2.669,210.8803726,8.099
21,2010-02-19,867283.25,39.75,2.514,210.9451605,8.324
21,2010-02-26,749597.24,45.31,2.561,210.9759573,8.324
21,2010-03-09,727772.8,82.57,2.577,211.1886931,8.099
21,2010-03-12,829210.73,50.43,2.708,211.265543,8.163
21,2010-03-19,727070.0,54.68,2.72,210.8733316,8.324
21,2010-03-26,686497.53,51.66,2.732,210.6766095,8.324
21,2010-04-06,806012.48,82.68,2.705,210.833616,8.2
21,2010-04-16,716026.51,67.87,2.808,210.1495463,8.2
21,2010-04-23,718780.59,64.21,2.795,210.1000648,8.2
21,2010-04-30,680532.69,66.93,2.78,210.0505833,8.2
21,2010-05-02,798593.88,39.05,2.572,210.7526053,8.324
21,2010-05-03,747444.32,48.61,2.625,211.0067542,8.324
21,2010-05-11,719888.76,58.71,2.689,211.6135053,8.163
21,2010-05-14,723559.88,73.08,2.854,209.9984585,8.2
21,2010-05-21,753361.72,74.24,2.826,210.2768443,8.2
21,2010-05-28,755214.26,80.94,2.759,210.5552301,8.2
21,2010-06-08,739279.19,90.3,2.627,211.1608049,8.099
21,2010-06-18,785104.29,86.18,2.637,211.1096543,8.2
21,2010-06-25,769848.75,87.01,2.653,210.9950134,8.2
21,2010-07-05,744969.42,70.87,2.835,210.0011018,8.2
21,2010-07-16,755098.41,85.61,2.623,210.7577954,8.099
21,2010-07-23,765823.48,87.17,2.608,210.8921319,8.099
21,2010-07-30,715876.27,83.59,2.64,211.0264684,8.099
21,2010-08-10,680579.49,65.76,2.633,211.4044906,8.163
21,2010-08-13,793589.18,89.65,2.692,211.2951413,8.099
21,2010-08-20,848873.28,89.58,2.664,211.2596586,8.099
21,2010-08-27,855882.57,86.2,2.619,211.2241759,8.099
21,2010-09-04,751181.4,65.74,2.77,210.2831653,8.2
21,2010-09-07,714677.47,81.67,2.642,210.7657317,8.099
21,2010-09-17,684340.86,83.03,2.582,211.1806415,8.099
21,2010-09-24,671688.06,80.79,2.624,211.2552578,8.099
21,2010-10-09,674055.81,79.3,2.565,211.1532104,8.099
21,2010-10-12,943891.64,46.35,2.843,211.1247993,8.163
21,2010-10-15,693412.05,68.61,2.72,211.4713286,8.163
21,2010-10-22,710668.45,70.72,2.725,211.5187208,8.163
21,2010-10-29,731756.65,67.51,2.716,211.5661131,8.163
21,2010-11-06,784305.55,83.51,2.668,211.1120018,8.2
21,2010-11-19,756288.89,51.71,2.771,211.5470304,8.163
21,2010-11-26,1245628.61,62.96,2.735,211.4062867,8.163
21,2010-12-02,809321.44,37.77,2.548,210.8979935,8.324
21,2010-12-03,712312.89,57.1,2.667,211.037551,8.324
21,2010-12-11,735796.38,60.95,2.728,211.6608975,8.163
21,2010-12-17,1147556.83,48.63,2.869,211.0645458,8.163
21,2010-12-24,1587257.78,51.29,2.886,211.0646599,8.163
21,2010-12-31,672903.23,47.19,2.943,211.064774,8.163
21,2011-01-04,732056.37,56.36,3.524,214.4886908,7.931
21,2011-01-07,784639.12,87.57,3.524,214.8368678,7.852
21,2011-01-14,650789.13,34.14,2.983,211.1176713,8.028
21,2011-01-21,663941.73,42.72,3.016,211.4864691,8.028
21,2011-01-28,649878.29,44.04,3.01,211.8552668,8.028
21,2011-02-09,705557.8,91.94,3.533,215.4508632,7.852
21,2011-02-12,793184.25,48.72,3.172,218.3590319,7.441
21,2011-02-18,884701.92,59.87,3.045,212.9033115,8.028
21,2011-02-25,768313.85,61.27,3.065,213.190421,8.028
21,2011-03-06,773878.58,83.82,3.699,214.9254865,7.931
21,2011-03-18,793569.0,63.26,3.488,214.0156238,8.028
21,2011-03-25,753711.32,70.33,3.473,214.2521573,8.028
21,2011-04-02,596218.24,36.33,2.989,212.2240646,8.028
21,2011-04-03,796277.72,59.52,3.288,213.4775305,8.028
21,2011-04-11,767358.37,56.01,3.332,217.4853605,7.441
21,2011-04-15,768390.05,71.01,3.743,214.9420631,7.931
21,2011-04-22,801302.01,70.79,3.807,215.1096657,7.931
21,2011-04-29,783250.75,70.19,3.81,215.2772683,7.931
21,2011-05-08,783614.89,94.22,3.684,215.1978515,7.852
21,2011-05-13,754236.7,75.04,3.899,215.6124735,7.931
21,2011-05-20,744836.56,68.36,3.907,215.3834778,7.931
21,2011-05-27,744389.81,76.86,3.786,215.1544822,7.931
21,2011-06-05,718898.33,61.87,3.906,215.4448709,7.931
21,2011-06-17,823220.43,87.54,3.637,214.6513538,7.931
21,2011-06-24,771298.98,85.72,3.594,214.7441108,7.931
21,2011-07-01,629152.06,44.24,2.976,211.0648881,8.028
21,2011-07-10,663452.46,71.64,3.285,216.6958311,7.441
21,2011-07-15,728311.15,91.05,3.575,215.0134426,7.852
21,2011-07-22,784490.67,90.27,3.651,215.0749122,7.852
21,2011-07-29,751167.12,91.56,3.682,215.1363819,7.852
21,2011-08-04,744782.89,68.62,3.622,214.7252242,7.931
21,2011-08-07,734099.4,89.16,3.48,214.9296249,7.852
21,2011-08-19,855546.5,90.11,3.554,215.3229307,7.852
21,2011-08-26,821127.53,92.07,3.523,215.386897,7.852
21,2011-09-09,653989.65,78.87,3.546,215.5148295,7.852
21,2011-09-12,897747.13,41.44,3.158,218.605037,7.441
21,2011-09-16,653525.84,80.62,3.526,215.6944378,7.852
21,2011-09-23,681913.29,75.68,3.467,216.0282356,7.852
21,2011-09-30,651970.48,78.91,3.355,216.3620333,7.852
21,2011-10-06,794397.89,84.71,3.648,214.6964908,7.931
21,2011-10-14,671379.44,69.79,3.274,217.0048261,7.441
21,2011-10-21,729036.06,65.16,3.353,217.1650042,7.441
21,2011-10-28,738812.0,65.46,3.372,217.3251824,7.441
21,2011-11-02,771908.51,34.61,3.022,212.5928624,8.028
21,2011-11-03,763479.9,54.69,3.459,213.7646401,8.028
21,2011-11-11,757369.87,59.8,3.297,217.6455387,7.441
21,2011-11-18,737014.09,61.9,3.308,217.8670218,7.441
21,2011-11-25,1219263.4,56.43,3.236,218.1130269,7.441
21,2011-12-08,776933.37,92.32,3.638,215.2593211,7.852
21,2011-12-16,1027584.51,50.56,3.159,218.8217928,7.441
21,2011-12-23,1384552.17,46.54,3.112,218.9995495,7.441
21,2011-12-30,804362.36,45.16,3.129,219.1773063,7.441
21,2012-01-06,695439.83,79.24,3.501,221.3852748,6.891
21,2012-01-13,631181.25,45.0,3.261,219.5328198,7.057
21,2012-01-20,651178.2,52.21,3.268,219.6258417,7.057
21,2012-01-27,611258.71,50.79,3.29,219.7188636,7.057
21,2012-02-03,764385.4,59.3,3.63,220.4866886,7.057
21,2012-02-17,834663.52,45.03,3.51,220.0651993,7.057
21,2012-02-24,747099.07,54.81,3.555,220.275944,7.057
21,2012-03-02,680725.43,55.83,3.36,219.8118854,7.057
21,2012-03-08,693785.85,91.57,3.417,221.5869799,6.565
21,2012-03-16,767338.32,63.39,3.734,220.8498468,7.057
21,2012-03-23,729759.97,62.96,3.787,220.9244858,7.057
21,2012-03-30,724798.76,67.87,3.845,220.9991248,7.057
21,2012-04-05,697645.32,77.53,3.749,221.3095166,6.891
21,2012-04-13,769319.04,69.03,3.891,221.1484028,6.891
21,2012-04-20,734858.91,66.97,3.877,221.2021074,6.891
21,2012-04-27,674829.58,69.21,3.814,221.255812,6.891
21,2012-05-10,651768.91,70.28,3.617,222.8159296,6.17
21,2012-05-18,700554.16,72.42,3.63,221.380331,6.891
21,2012-05-25,722891.24,79.49,3.561,221.3828029,6.891
21,2012-06-01,640181.86,48.1,3.157,219.355063,7.057
21,2012-06-04,761956.58,69.02,3.891,221.0737638,6.891
21,2012-06-07,693013.59,85.26,3.227,221.5215064,6.565
21,2012-06-15,727049.04,81.51,3.393,221.4009901,6.891
21,2012-06-22,735870.0,81.78,3.346,221.4411622,6.891
21,2012-06-29,716341.39,88.05,3.286,221.4813343,6.891
21,2012-07-09,642827.29,88.4,3.73,222.0747635,6.565
21,2012-07-13,668132.36,82.51,3.256,221.5616784,6.565
21,2012-07-20,691200.33,84.25,3.311,221.5701123,6.565
21,2012-07-27,677789.14,88.09,3.407,221.5785461,6.565
21,2012-08-06,707895.72,79.47,3.452,221.3877467,6.891
21,2012-08-17,751963.81,85.55,3.571,221.6751459,6.565
21,2012-08-24,802003.61,77.72,3.62,221.8083518,6.565
21,2012-08-31,763867.59,83.58,3.638,221.9415576,6.565
21,2012-09-03,755084.4,57.16,3.669,220.6974332,7.057
21,2012-09-14,628494.63,76.1,3.717,222.2174395,6.565
21,2012-09-21,667151.46,71.54,3.721,222.4169362,6.565
21,2012-09-28,647097.65,80.38,3.666,222.6164329,6.565
21,2012-10-02,770652.79,46.52,3.409,219.9049073,7.057
21,2012-10-08,700272.01,89.57,3.494,221.5954138,6.565
22,2010-01-10,905987.17,69.31,2.717,136.6297571,8.572
22,2010-02-04,1177340.99,44.96,2.826,135.7464988,8.348
22,2010-02-07,1120259.71,72.88,2.815,136.3722893,8.433
22,2010-02-19,988467.61,31.96,2.747,135.4657781,8.283
22,2010-02-26,899761.48,35.98,2.753,135.5195191,8.283
22,2010-03-09,1074535.88,75.85,2.735,136.5891118,8.433
22,2010-03-12,1230514.58,39.42,3.065,136.6075714,8.572
22,2010-03-19,966145.09,46.03,2.834,135.6682247,8.283
22,2010-03-26,1012075.12,48.56,2.831,135.7073618,8.283
22,2010-04-06,1095539.13,69.49,2.857,136.2181682,8.348
22,2010-04-16,1000968.67,51.14,2.885,135.82725,8.348
22,2010-04-23,969594.47,51.04,2.895,135.8721667,8.348
22,2010-04-30,977683.06,50.96,2.935,135.9170833,8.348
22,2010-05-02,1033017.37,24.36,2.788,135.3524608,8.283
22,2010-05-03,1009201.24,36.82,2.766,135.5732602,8.283
22,2010-05-11,1006888.16,44.34,2.938,136.7862258,8.572
22,2010-05-14,973585.33,50.99,2.983,136.010394,8.348
22,2010-05-21,979977.89,59.99,2.961,136.0796521,8.348
22,2010-05-28,1103740.4,65.64,2.906,136.1489101,8.348
22,2010-06-08,1010326.14,74.37,2.792,136.4741118,8.433
22,2010-06-18,1052895.25,67.13,2.805,136.3243393,8.348
22,2010-06-25,1095020.33,74.37,2.81,136.3483143,8.348
22,2010-07-05,1052973.28,63.81,2.981,135.962,8.348
22,2010-07-16,988392.99,76.3,2.796,136.4179827,8.433
22,2010-07-23,974123.2,76.91,2.784,136.4366924,8.433
22,2010-07-30,970773.64,76.35,2.792,136.4554021,8.433
22,2010-08-10,1015051.62,56.32,2.776,136.6277321,8.572
22,2010-08-13,993097.43,74.75,2.81,136.4928214,8.433
22,2010-08-20,1017045.44,73.21,2.796,136.5249182,8.433
22,2010-08-27,1081420.96,68.99,2.77,136.557015,8.433
22,2010-09-04,1033171.07,57.06,2.849,135.7856359,8.348
22,2010-09-07,1092654.26,79.22,2.806,136.3962643,8.433
22,2010-09-17,918285.97,62.49,2.716,136.6338071,8.433
22,2010-09-24,902779.25,65.14,2.718,136.6317821,8.433
22,2010-10-09,924174.4,68.6,2.717,136.6212085,8.433
22,2010-10-12,1367202.84,28.43,3.132,136.5255714,8.572
22,2010-10-15,954401.46,55.23,2.878,136.6401935,8.572
22,2010-10-22,960998.52,50.24,2.919,136.688871,8.572
22,2010-10-29,1025766.27,57.73,2.938,136.7375484,8.572
22,2010-11-06,1061196.47,65.01,2.83,136.2874263,8.348
22,2010-11-19,985896.44,48.62,3.03,136.7715714,8.572
22,2010-11-26,1564502.26,44.61,3.07,136.6895714,8.572
22,2010-12-02,1022571.25,28.14,2.771,135.4113076,8.283
22,2010-12-03,967187.37,43.43,2.805,135.6270013,8.283
22,2010-12-11,1043698.64,44.42,2.961,136.8349032,8.572
22,2010-12-17,1527682.99,30.46,3.139,136.5292811,8.572
22,2010-12-24,1962445.04,29.76,3.15,136.597273,8.572
22,2010-12-31,774262.28,28.49,3.177,136.665265,8.572
22,2011-01-04,951588.37,36.04,3.638,137.9558929,8.252
22,2011-01-07,1077491.68,70.8,3.815,139.36375,8.023
22,2011-01-14,807535.52,24.76,3.215,136.803477,8.458
22,2011-01-21,855001.02,26.8,3.232,136.8870657,8.458
22,2011-01-28,799369.15,20.61,3.243,136.9706544,8.458
22,2011-02-09,912762.76,69.16,3.784,140.196985,8.023
22,2011-02-12,1167621.14,49.11,3.501,140.4307857,7.706
22,2011-02-18,975964.86,35.34,3.263,137.2511849,8.458
22,2011-02-25,911245.43,30.23,3.281,137.3764439,8.458
22,2011-03-06,1125169.92,70.09,3.973,138.7694608,8.252
22,2011-03-18,926427.12,43.38,3.634,137.7398929,8.458
22,2011-03-25,933528.39,38.77,3.624,137.8478929,8.458
22,2011-04-02,946060.98,26.39,3.24,137.0542431,8.458
22,2011-04-03,997353.15,33.52,3.437,137.5017028,8.458
22,2011-04-11,1106575.59,42.81,3.586,140.4279758,7.706
22,2011-04-15,1008557.04,48.88,3.823,138.1646952,8.252
22,2011-04-22,1152781.9,47.76,3.919,138.2475036,8.252
22,2011-04-29,926133.8,57.2,3.988,138.3303119,8.252
22,2011-05-08,983232.96,75.33,3.903,139.9896486,8.023
22,2011-05-13,1001558.74,57.71,4.095,138.4959286,8.252
22,2011-05-20,970307.83,58.56,4.101,138.587106,8.252
22,2011-05-27,1021568.34,62.59,4.034,138.6782834,8.252
22,2011-06-05,1032076.06,53.63,4.078,138.4131202,8.252
22,2011-06-17,1042454.61,63.97,3.873,139.0028333,8.252
22,2011-06-24,1012584.2,68.53,3.851,139.1832917,8.252
22,2011-07-01,873954.7,32.56,3.193,136.7332569,8.458
22,2011-07-10,993436.67,56.44,3.633,140.43475,7.706
22,2011-07-15,961953.57,75.2,3.827,139.7006325,8.023
22,2011-07-22,964683.8,77.79,3.882,139.7969712,8.023
22,2011-07-29,944958.69,75.32,3.898,139.8933099,8.023
22,2011-08-04,969046.69,44.42,3.72,138.0638929,8.252
22,2011-08-07,1017050.65,74.22,3.784,139.5442083,8.023
22,2011-08-19,973004.91,71.3,3.82,140.1289205,8.023
22,2011-08-26,1181815.31,72.22,3.796,140.1629528,8.023
22,2011-09-09,1004434.54,69.14,3.809,140.2310173,8.023
22,2011-09-12,1308967.44,45.35,3.47,140.4397857,7.706
22,2011-09-16,937420.65,68.08,3.809,140.2735,8.023
22,2011-09-23,899834.75,62.36,3.758,140.32725,8.023
22,2011-09-30,953314.16,69.78,3.684,140.381,8.023
22,2011-10-06,1060868.49,69.53,3.924,138.8606382,8.252
22,2011-10-14,944337.32,62.63,3.583,140.4784194,7.706
22,2011-10-21,981567.22,59.3,3.618,140.4616048,7.706
22,2011-10-28,1099351.68,49.31,3.604,140.4447903,7.706
22,2011-11-02,1009206.33,28.89,3.255,137.1378318,8.458
22,2011-11-03,944587.23,41.42,3.6,137.6269617,8.458
22,2011-11-11,1051740.29,47.8,3.57,140.4111613,7.706
22,2011-11-18,1007579.44,50.62,3.571,140.4127857,7.706
22,2011-11-25,1535857.49,46.28,3.536,140.4217857,7.706
22,2011-12-08,991779.2,74.69,3.88,140.0859873,8.023
22,2011-12-16,1453153.33,39.11,3.445,140.4700795,7.706
22,2011-12-23,1863195.68,39.83,3.413,140.528765,7.706
22,2011-12-30,982661.14,36.28,3.402,140.5874505,7.706
22,2012-01-06,1102857.37,70.01,3.798,142.1095438,7.671
22,2012-01-13,855437.57,39.0,3.523,140.7048214,7.503
22,2012-01-20,897027.44,29.16,3.542,140.8086118,7.503
22,2012-01-27,786459.23,35.68,3.568,140.9124021,7.503
22,2012-02-03,974866.65,37.47,3.827,141.3875357,7.503
22,2012-02-17,1004749.41,36.25,3.703,141.2140357,7.503
22,2012-02-24,912958.95,39.0,3.751,141.3007857,7.503
22,2012-03-02,958487.75,40.58,3.633,141.0161924,7.503
22,2012-03-08,1007257.83,72.99,3.698,142.1916279,7.753
22,2012-03-16,966780.01,46.06,3.867,141.55478,7.503
22,2012-03-23,992774.4,54.68,3.889,141.6269332,7.503
22,2012-03-30,965769.93,46.4,3.921,141.6990864,7.503
22,2012-04-05,1005083.31,50.75,3.991,142.0177929,7.671
22,2012-04-13,939118.24,49.89,4.025,141.8433929,7.671
22,2012-04-20,1000342.87,58.81,4.046,141.9015262,7.671
22,2012-04-27,922539.94,51.42,4.023,141.9596595,7.671
22,2012-05-10,1009887.36,62.09,4.027,142.8516833,7.543
22,2012-05-18,986612.02,61.9,3.899,142.0970115,7.671
22,2012-05-25,1047297.38,62.39,3.85,142.1032776,7.671
22,2012-06-01,895358.2,34.61,3.439,140.6461359,7.503
22,2012-06-04,1197489.66,46.38,3.957,141.7712396,7.671
22,2012-06-07,1097786.14,77.41,3.538,142.2234298,7.753
22,2012-06-15,1061219.19,66.56,3.683,142.1292548,7.671
22,2012-06-22,1112449.3,70.61,3.629,142.1606464,7.671
22,2012-06-29,1053881.78,70.99,3.577,142.1920381,7.671
22,2012-07-09,996628.8,73.3,3.921,142.500303,7.753
22,2012-07-13,971361.38,75.81,3.561,142.2548214,7.753
22,2012-07-20,991969.37,76.57,3.61,142.2337569,7.753
22,2012-07-27,925731.21,73.52,3.701,142.2126924,7.753
22,2012-08-06,1061134.37,61.71,3.746,142.1158099,7.671
22,2012-08-17,981273.26,74.92,3.84,142.2157385,7.753
22,2012-08-24,1060906.75,70.42,3.874,142.3105933,7.753
22,2012-08-31,1022270.86,71.93,3.884,142.4054482,7.753
22,2012-09-03,991127.01,41.72,3.876,141.4742857,7.503
22,2012-09-14,918049.28,66.42,3.988,142.5938833,7.753
22,2012-09-21,921612.53,63.38,4.056,142.6798167,7.753
22,2012-09-28,976479.51,62.17,4.018,142.76575,7.753
22,2012-10-02,1034448.07,35.68,3.655,141.1199827,7.503
22,2012-10-08,973812.79,76.74,3.772,142.1705634,7.753
23,2010-01-10,1129909.44,62.07,2.717,132.7568,5.287
23,2010-02-04,1556627.62,40.5,2.826,131.9019677,5.435
23,2010-02-07,1549113.18,64.76,2.815,132.5218667,5.326
23,2010-02-19,1319588.04,26.7,2.747,131.637,5.892
23,2010-02-26,1198709.65,32.68,2.753,131.686,5.892
23,2010-03-09,1405119.23,72.91,2.735,132.7248387,5.326
23,2010-03-12,1617025.41,34.3,3.065,132.7566667,5.287
23,2010-03-19,1229008.32,43.01,2.834,131.8242903,5.892
23,2010-03-26,1310701.8,38.59,2.831,131.863129,5.892
23,2010-04-06,1514435.51,64.94,2.857,132.3648387,5.435
23,2010-04-16,1288823.72,44.25,2.885,131.9809,5.435
23,2010-04-23,1315023.08,46.4,2.895,132.0226667,5.435
23,2010-04-30,1259414.52,45.47,2.935,132.0644333,5.435
23,2010-05-02,1364721.58,15.25,2.788,131.5279032,5.892
23,2010-05-03,1311175.93,33.15,2.766,131.735,5.892
23,2010-05-11,1203119.96,36.6,2.938,132.9245806,5.287
23,2010-05-14,1303055.09,45.33,2.983,132.152129,5.435
23,2010-05-21,1327424.28,57.94,2.961,132.2230323,5.435
23,2010-05-28,1571158.56,69.26,2.906,132.2939355,5.435
23,2010-06-08,1417013.07,70.03,2.792,132.6141935,5.326
23,2010-06-18,1507708.93,60.29,2.805,132.4733333,5.435
23,2010-06-25,1415204.88,69.83,2.81,132.4976,5.435
23,2010-07-05,1365552.28,61.04,2.981,132.1062,5.435
23,2010-07-16,1413124.11,73.94,2.796,132.5667742,5.326
23,2010-07-23,1333634.45,70.2,2.784,132.5825806,5.326
23,2010-07-30,1319773.55,69.71,2.792,132.5983871,5.326
23,2010-08-10,1179851.68,50.75,2.776,132.7516667,5.287
23,2010-08-13,1346345.97,67.43,2.81,132.63,5.326
23,2010-08-20,1439901.05,68.65,2.796,132.6616129,5.326
23,2010-08-27,1584623.36,63.25,2.77,132.6932258,5.326
23,2010-09-04,1264434.7,56.82,2.849,131.9408065,5.435
23,2010-09-07,1417535.78,77.16,2.806,132.5461333,5.326
23,2010-09-17,1159132.58,55.3,2.716,132.7670667,5.326
23,2010-09-24,1099055.65,57.75,2.718,132.7619333,5.326
23,2010-10-09,1272842.85,63.21,2.717,132.7564516,5.326
23,2010-10-12,1872365.99,20.12,3.132,132.6764,5.287
23,2010-10-15,1119809.71,45.55,2.878,132.7633548,5.287
23,2010-10-22,1147503.92,43.19,2.919,132.8170968,5.287
23,2010-10-29,1112871.23,48.68,2.938,132.8708387,5.287
23,2010-11-06,1439432.06,58.35,2.83,132.4357419,5.435
23,2010-11-19,1314994.32,41.66,3.03,132.9172,5.287
23,2010-11-26,2072685.05,34.95,3.07,132.8369333,5.287
23,2010-12-02,1380892.08,18.75,2.771,131.5866129,5.892
23,2010-12-03,1408082.96,36.07,2.805,131.784,5.892
23,2010-12-11,1387953.75,35.59,2.961,132.9783226,5.287
23,2010-12-17,2238573.48,23.05,3.139,132.6804516,5.287
23,2010-12-24,2734277.1,22.96,3.15,132.7477419,5.287
23,2010-12-31,1169773.85,19.05,3.177,132.8150323,5.287
23,2011-01-04,1182694.95,29.44,3.638,134.0682581,4.781
23,2011-01-07,1492507.44,65.65,3.815,135.4468,4.584
23,2011-01-14,1016756.1,18.2,3.215,132.9510645,5.114
23,2011-01-21,1110706.06,15.58,3.232,133.0285161,5.114
23,2011-01-28,1083657.61,10.91,3.243,133.1059677,5.114
23,2011-02-09,1464295.69,65.33,3.784,136.2440968,4.584
23,2011-02-12,1552886.59,43.6,3.501,136.4909333,4.42
23,2011-02-18,1369971.57,26.6,3.263,133.3701429,5.114
23,2011-02-25,1206917.2,17.0,3.281,133.4921429,5.114
23,2011-03-06,1562161.97,67.21,3.973,134.8551613,4.781
23,2011-03-18,1203682.62,37.28,3.634,133.8492258,5.114
23,2011-03-25,1148624.83,29.11,3.624,133.9587419,5.114
23,2011-04-02,1159438.53,14.5,3.24,133.1834194,5.114
23,2011-04-03,1301185.28,20.67,3.437,133.6141429,5.114
23,2011-04-11,1428436.33,39.18,3.586,136.475129,4.42
23,2011-04-15,1263680.51,45.51,3.823,134.2784667,4.781
23,2011-04-22,1447301.24,39.62,3.919,134.3571,4.781
23,2011-04-29,1173307.4,54.2,3.988,134.4357333,4.781
23,2011-05-08,1416344.68,69.53,3.903,136.0540323,4.584
23,2011-05-13,1254914.87,55.12,4.095,134.593,4.781
23,2011-05-20,1337617.55,56.67,4.101,134.6803871,4.781
23,2011-05-27,1361945.18,63.27,4.034,134.7677742,4.781
23,2011-06-05,1359921.13,50.07,4.078,134.5143667,4.781
23,2011-06-17,1470520.83,61.06,3.873,135.0837333,4.781
23,2011-06-24,1434036.18,63.8,3.851,135.2652667,4.781
23,2011-07-01,1122034.48,27.81,3.193,132.8823226,5.114
23,2011-07-10,1463501.99,49.0,3.633,136.472,4.42
23,2011-07-15,1360520.56,69.8,3.827,135.7837419,4.584
23,2011-07-22,1362144.0,76.74,3.882,135.8738387,4.584
23,2011-07-29,1319767.55,69.55,3.898,135.9639355,4.584
23,2011-08-04,1248901.98,36.74,3.72,134.1777742,4.781
23,2011-08-07,1379488.05,69.92,3.784,135.6283333,4.584
23,2011-08-19,1453416.53,67.09,3.82,136.183129,4.584
23,2011-08-26,1637266.29,67.04,3.796,136.2136129,4.584
23,2011-09-09,1423289.9,66.04,3.809,136.2745806,4.584
23,2011-09-12,1841173.6,36.4,3.47,136.5030667,4.42
23,2011-09-16,1253329.17,60.52,3.809,136.3145,4.584
23,2011-09-23,1289082.81,57.14,3.758,136.367,4.584
23,2011-09-30,1275597.85,64.76,3.684,136.4195,4.584
23,2011-10-06,1447028.06,65.23,3.924,134.9425484,4.781
23,2011-10-14,1257778.34,56.79,3.583,136.5150968,4.42
23,2011-10-21,1441032.59,52.12,3.618,136.5017742,4.42
23,2011-10-28,1407191.96,42.57,3.604,136.4884516,4.42
23,2011-11-02,1249786.4,21.52,3.255,133.260871,5.114
23,2011-11-03,1042043.55,29.36,3.6,133.7361429,5.114
23,2011-11-11,1436940.78,44.04,3.57,136.4618065,4.42
23,2011-11-18,1345631.96,45.48,3.571,136.4666667,4.42
23,2011-11-25,2057059.53,35.23,3.536,136.4788,4.42
23,2011-12-08,1380952.05,69.86,3.88,136.144129,4.584
23,2011-12-16,2173621.2,32.99,3.445,136.5335161,4.42
23,2011-12-23,2587953.32,27.8,3.413,136.5883871,4.42
23,2011-12-30,1213486.95,22.3,3.402,136.6432581,4.42
23,2012-01-06,1476144.34,66.22,3.798,138.1138065,4.125
23,2012-01-13,1031451.35,28.49,3.523,136.753,4.261
23,2012-01-20,1146992.13,15.33,3.542,136.8564194,4.261
23,2012-01-27,1037476.38,25.71,3.568,136.9598387,4.261
23,2012-02-03,1322852.2,25.91,3.827,137.4238966,4.261
23,2012-02-17,1365546.69,27.01,3.703,137.2583103,4.261
23,2012-02-24,1272948.27,31.12,3.751,137.3411034,4.261
23,2012-03-02,1261872.67,29.71,3.633,137.0632581,4.261
23,2012-03-08,1416926.31,71.51,3.698,138.1735806,4.156
23,2012-03-16,1258364.31,41.19,3.867,137.5843871,4.261
23,2012-03-23,1288154.1,57.82,3.889,137.6552903,4.261
23,2012-03-30,1261964.96,36.71,3.921,137.7261935,4.261
23,2012-04-05,1317379.68,45.88,3.991,138.0332,4.125
23,2012-04-13,1231752.54,41.81,4.025,137.868,4.125
23,2012-04-20,1287899.41,56.55,4.046,137.9230667,4.125
23,2012-04-27,1277758.76,44.62,4.023,137.9781333,4.125
23,2012-05-10,1464616.59,56.65,4.027,138.8256,4.145
23,2012-05-18,1332952.47,58.42,3.899,138.1065806,4.125
23,2012-05-25,1552934.64,66.43,3.85,138.1101935,4.125
23,2012-06-01,1150662.55,24.29,3.439,136.698129,4.261
23,2012-06-04,1604605.69,37.43,3.957,137.7970968,4.125
23,2012-06-07,1545370.16,70.86,3.538,138.2296333,4.156
23,2012-06-15,1543667.68,64.73,3.683,138.1295333,4.125
23,2012-06-22,1522042.57,71.82,3.629,138.1629,4.125
23,2012-06-29,1451782.16,64.23,3.577,138.1962667,4.125
23,2012-07-09,1427162.26,66.74,3.921,138.4729355,4.156
23,2012-07-13,1384921.63,69.19,3.561,138.263,4.156
23,2012-07-20,1381339.23,71.13,3.61,138.2331935,4.156
23,2012-07-27,1322932.36,69.31,3.701,138.2033871,4.156
23,2012-08-06,1568048.54,56.82,3.746,138.1174194,4.125
23,2012-08-17,1510131.45,69.97,3.84,138.1857097,4.156
23,2012-08-24,1702220.96,64.63,3.874,138.2814516,4.156
23,2012-08-31,1577468.78,68.34,3.884,138.3771935,4.156
23,2012-09-03,1292724.9,33.11,3.876,137.5066897,4.261
23,2012-09-14,1279041.64,61.37,3.988,138.5673,4.156
23,2012-09-21,1338627.55,56.8,4.056,138.6534,4.156
23,2012-09-28,1319035.06,53.71,4.018,138.7395,4.156
23,2012-10-02,1358444.07,26.6,3.655,137.1666774,4.261
23,2012-10-08,1436311.76,71.12,3.772,138.1437742,4.156
24,2010-01-10,1215273.2,66.88,2.84,132.7568,8.275
24,2010-02-04,1478321.26,45.22,2.957,131.9019677,8.211
